"MASTER RESULT SET","MSTR 01",,,,,,,,,,,,,,,,,,,,,,,
"Keyword # 1 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 2 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 3 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 4 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 5 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 6 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 7 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 8 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","PRIMARY TOPIC: What is the ""main topic"" this website would fit under (its subject)?","SUBTOPIC  What is this specific website really about (what is its real focus)?","NAME OF WEBSITE (exactly as it appears on their website). Note: Sometimes the actual website name has spaces between the title words, sometimes it does not. Use the appropriate one.","URLS (also known as a link or ""web address"" or ""links""). Sometimes you are asked to research the website as a whole. Sometimes you are given a ""sub-page, related to a specific topic"" and you must research just that portion of the website. For example notice row 4: it is a sub-page (almost like a separate website) of the main Disney website. But on the right and the left you will notice it deals specifically with ""pin collecting"". If the website takes you to the homepage, do the whole website. If it takes you to a sub-page, just do that portion of the website.","State (the location of the company providing the website) as noted on their website (sometimes it helps to look on the ""contact us"" or ""privacy statement"" page.","City (as noted on their website)","Is using the website FREE or does it COST? Sometimes websites charge for its goods or services. Also, if a website is completely free to browse or if a great deal of it is free to browse, put ""free"" here. However, if clicking on most anything brings up a cost (must pay for it to see it), then put a ""$"" here (we don't need the amount).","Is REGISTRATION REQUIRED? If you can't get to the information without having to register first, then put ""Yes"" here. If you have to register to even browse, put ""Yes"" here.  But if you can see everything, or at least browse, without registering, put no. Note: MOST (not all) shopping websites require registration to buy something, so put Yes here. Examples: Both eBay & Amazon are shopping sites. However, eBay can be browsed and even researched to find out the history of items, without HAVING to register, so put No here. Amazon can be browsed, but provides little information outside of finding things to buy, so put Yes here.","Everything on the Web fits into one (or sometimes 2) of these 4 categories. The definition of ""find it"" is a geographic location (like locating a national park). Make the website fit into one of the following ACTIVITY CATEGORIES =  SEE IT (read the news, view a photos, read and research, check movie times, etc.)  SHOP IT (shop for it, trade it in, auction it, purchase then download it, online shopping, etc.)  DO IT (play a game, chat, update your blog, book a flight, listen to music, customize your computer, and ""sometimes shopping activities"", etc.)  FIND IT (locate London, check out the address of a restaurant in the Chicago metro service area, etc. = this is rarely used in this column). Pick the activity that MOST fist the MAJORITY of the website","Write a BRIEF DESCRIPTION OF WEBSITE. Most often you can copy and paste a small portion of the ""about us"" section of their website to get a good description. It may even require copying and pasting a couple of sentences from different paragraphs within their website to make a ""well rounded description"". However, if you cannot copy and paste something directly from THEIR website, then you must write the description in your own words. YOU CAN NOT USE SOMETHING ANYONE ELSE WROTE - as that is ""copywrite infringement"". You CANNOT use something another website (example: Google, Wikipedia, etc.) uses as their description of this website, as this is also ""copywrite infringement"". The bottom line - if you cannot get a description directly from the website itself - write it yourself. Note: also notice from the examples below that the descriptions are not ""personal"" but rather speak to the general population (meaning they do not include a lot of ""us"" ""I"" ""you"" ""best"" , etc.). Keep anything personal or that relates to ""being the best"" to a minimum, even if you are cutting and pasting directly from their website.","Primary MSA (Metro Service Area) for ubExact Engine","SUPER CAT (this is the very top category this website will be categorized under = it is it's ultimate parent topic)","Is This OFFICIAL Website? (Use this statement: ""Official xxxxx Website"" only for websites that are often confused with other websites, or who have many copycat websites trying to pretend to be them. Example: Disney World).","Preferred Link:
Ad 2-3 Keywords","Preferred Link:
Ad 3-4 Keywords","Preferred Link:
Ad 4-5 Keywords","Separate URL will be for these:
NAV ADS"
"Zoo","Live Webcams","Endangered Species","Unique Animals","Attractions","Exotic Animals","x","x","Entertainment","Attractions & Theme Parks","San Diego Zoo","http://www.sandiegozoo.org/","California","San Diego","Free","No","Do It","San Diego Zoo is regarded by many to be the best zoo in the U.S. They've received honors and have a strong commitment to research and conservation. Within their 100 acres, they feature diverse animals and endangered species, such as the warty piglets from the Philippines. The zoo provides family activities such as the Safari Aerial Tram, a miniature railroad, art classes and more. Their website features Blogs, videos, and even live webcams.","San Diego","Animals & Pets",,,,,
"Pet Relocating","Pet Travel Tips","Pet Travel Crates","Pet Identification","Pet","Pets","x","x","Travel","Pet Travel Agency","Pet Express","http://www.petmove.com/","California","San Francisco","Free","No","See It","Pet Express is a Pet travel agency Pet Express provides transportation services for pets moving within the U.S. and internationally. Focusing on your pet’s safety and comfort, our pet transportation specialists help you with every detail.","San Francisco","Animals & Pets",,"[Pet Relocating] Send Your Pet To Its New Location With Ease",,,
"Zoo","Zoo Videos","Giraffes","Carousels","Attractions","x","x","x","Entertainment","Attraction","Santa Barbara Zoo","http://www.santabarbarazoo.org/default.asp","California","Santa Barbara","Free","No","Do It","The Santa Barbara Zoo is composed of 30 acres of land and about 500 animals. Visitors can feed the sheep, giraffes, and lorikeets, or ride the carousel and zoo train.","Santa Barbara","Animals & Pets",,,,,
"Washington Zoo","Lemur","Elephant","Zoo Animals","Zoos","Exotic Animals","x","x","Attractions & Theme Parks","Entertainment","Woodland Park Zoo","http://www.zoo.org/","Washington","Seattle","Free","No","Do It","Woodland Park Zoo encompasses 92 acres and features more than 1,090 individual animals representing nearly 300 species. The grounds are divided into what are known as bioclimatic zones, the unique habitats around the world, from tropical rain forests to the frigid climes of the Far North. Among its distinctions, Woodland Park Zoo is one of the oldest zoos on the West Coast.","Seattle","Animals & Pets",,,,,
"South Dakota Zoo","Bison","Monkeys","Children's Zoo","Zoos","Exotic Animals","Travel","x","Attractions & Theme Parks","Entertainment","Bramble Park Zoo","http://www.brambleparkzoo.com/","South Dakota","Watertown","Free","No","Do It","At Bramble Park Zoo, experience over 500 mammals, birds, amphibians, reptiles, fish and invertebrates representing 130 varieties from around the world and those native to South Dakota. Explore animals in naturalistic dioramas in the Discovery Center, tour the outside exhibits surrounded by beautiful landscaping and feed the animals in the Children's Petting Zoo.","Sioux Falls","Animals & Pets",,,,,
"Zebra","Kangaroo","Bald Eagle","South American Animals","Zoos","Exotic Animals","x","x","Attractions & Theme Parks","Entertainment","Dickerson Park Zoo","http://www.dickersonparkzoo.org/","Missouri","Springfield","Free","No","Do It","Dickerson Park Zoo- Take a walk on the wild side at Dickerson Park Zoo. The zoo, located in Springfield, Missouri, is home to more than 500 animals representing 170 species.","Springfield","Animals & Pets",,"[Bald Eagle] Come See How The Mighty Bald Eagle Lives",,,
"Ohio Zoo","Elephants","White Lions","Zoo Animals","Zoos","Exotic Animals","x","x","Attractions & Theme Parks","Entertainment","Toledo Zoo","http://www.toledozoo.org/","Ohio","Toledo","Free","No","Do It","With over 5,300 animals representing over 760 species, The Toledo Zoo is one of the world’s most complete zoos, it’s also the region’s top family destination. Let The Toledo Zoo take you from the Arctic tundra to the wilds of Africa, from the tropical rainforest to the Sonoran Desert and all points between, all in one great day.","Toledo","Animals & Pets",,,,,
"Arizona Zoo","Tucson Zoo","Conservation","Zoo Animals","Zoos","Exotic Animals","x","x","Attractions & Theme Parks","Entertainment","Reed Park Zoo","http://www.tucsonzoo.org/","Arizona","Tucson","Free","No","Do It","Come visit the Reid Park Zoo, and have a wild time. Meet the more than 400 animals, including rhinos, elephants, anteaters, polar bears, lions, and many more! Adventure in our African, Asian, and South American regions.","Tucson","Animals & Pets",,,,,
"Kansas Zoo","Gorillas","Bald Eagle","Zoo Animals","Zoos","Exotic Animals","x","x","Attractions & Theme Parks","Entertainment","Sedgwick County Zoo","http://www.scz.org/","Kansas","Wichita","Free","No","Do It","The Sedgwick County Zoo has been recognized with national and international awards for its support of field conservation programs and successful breeding of rare and endangered species. It's the No. 1 outdoor family tourist attraction in Kansas and is home to more than 2,500 animals of nearly 500 different species.","Wichita","Animals & Pets",,,,,
"Delaware Zoo","Tigers","Goats","Children's Zoo","Zoos","Exotic Animals","Travel","x","Attractions & Theme Parks","Entertainment","Brandywine Zoo","http://www.brandywinezoo.org/","Delaware","Wilmington","Free","No","Do It","The Brandywine Zoo is located in beautiful Brandywine Park in Wilmington, Delaware. The Zoo grounds cover 13 landscaped acres on high ground above the Brandywine River. The Zoo hosts 150 animals, from tigers to snakes, and is open all year round. The Zoo also has a gift shop, snack bar and hosts unique zoo related events.","Wilmington","Animals & Pets",,"[Children's Zoo] Come Pet Animals At The Children's Zoo",,,
"New Mexico Ballet","Dance","Theater Productions","Dance Theatre","Ballet","Live Performance","x","x","Entertainment","Ballet Company","New Mexico Ballet Company","http://www.nmballet.org/","New Mexico","Albuquerque","Free","No","Do It","New Mexico Ballet Company's mission is to create and produce unique, innovative ballet and classical ballet performances for the people of New Mexico through dance education, ticket sales, major contributors, grants, and a strong volunteer Board and Guild.","Albuquerque","Arts",,,,,
"Boston Ballet School","Performing Arts","Organizations","Ballerina","Performing Arts Organization","Boston Ballet Tickets","Boston Ballet Center","Dance Education","Entertainment","Ballet","Boston Ballet","http://www.bostonballet.org","Massachusetts","Boston","$","No","See It","Boston Ballet, a professional dance company and the region’s second-largest performing arts organization, is dedicated to the highest standards of dance performance, training, and education. The Company presents fully staged classical and contemporary works during its eight-month season. Performances reach a broadly inclusive audience from throughout the state and region, and support an institutional mission that values leadership, innovation, and partnership. ","Boston","Arts",,,,,
"Boston Symphony","The Concerti Club","Symphony Orchestra","Live Performance","Orchestra","x","x","x","Music","Entertainment","Boston Symphony Orchestra","http://www.bso.org/","Massachusetts","Boston","Free","No","Do It","The Boston Symphony Orchestra is one of the most beloved musical institutions in the world. Through the generous financial support of more than 13,000 individuals, companies, foundations, and government agencies, the BSO presents more concerts annually than any other symphonic organization in America. The Orchestra also remains dedicated to education and community outreach.","Boston","Arts",,,,,
"Carolina Theatre","Musicians","Musical Acts","Theatre Events","Theatre","Theatres","Events","x","Entertainment","Music","Carolina Theatre of Durham","http://www.carolinatheatre.org/","North Carolina","Durham","Free","No","Do It","Carolina Theatre Durham brings to its audiences different productions such as concerts, plays and other forms to its audience. School programs for children are also made available by the theatre company.","Durham","Arts",,"[Theatre Events] Theatre Events That Appeal To Everyone",,,
"Opera Tickets","Inspiration Point","National Federation of Music Club Festival","Career in Opera","Opera Theater","Opera Productions","x","x","Entertainment","Music","Opera in the Ozarks","http://www.opera.org/home.html","Arkansas","Eureka Springs","Free","No","Do It","Opera in the Ozarks at Inspiration Point is a unique festival founded by Dr. Henry Hobart in 1950. Opera in the Ozarks has earned the reputation of being a prominent training program for all singers interested in pursuing a career in opera. Opera in the Ozarks provides extensive performance opportunities to singers pursuing the goal of a professional career in opera.","Fayetteville","Arts",,,,,
"Ballet Company","Training Academy","Professional Ballet","Dance","Ballet","Eclectic Repertory","Live Performance","x","Entertainment","Nevada Ballet","Nevada Ballet Theatre","http://www.nevadaballet.com/","Nevada","Las Vegas","Free","No","Do It","Nevada Ballet Theatre is a professional theatre company with a world class training academy. Dancers provide an eclectic repertory and are recruited from around the world.","Las Vegas","Arts",,,,,
"Opera Theatre","Botanical Gardens","Garden Tours","Arts Education","Cultural Institutions","Entertainment","x","x","Performing Arts","Parks","Wildwood Park for the Performing Arts","http://wildwoodpark.org/","Arkansas","Little Rock","Free","No","Do It","Wildwood is one of the premier cultural institutions in Arkansas, situated in a lovely 105-acre woodland garden in West Little Rock. Dedicated to its mission of celebrating the arts and nature, Wildwood seeks to inspire, educate and entertain. This year Wildwood offers a season that features year round programming. The park also has botanical gardens and educational programs.","Little Rock","Arts",,,,,
"Children's Theatre","Art Museums","Art Gallery","Museum School","Art Theater","Museum of Art","Arts","x","Museums & Exhibits","Education","Arkansas Arts Center","http://www.arkarts.com/","Arkansas","Little Rock","Free","No","Do It","Experience the excitement that Arkansas’ leading cultural institution has to offer. Located in historic MacArthur Park in Little Rock, the Arkansas Arts Center features elegant art galleries that showcase the Center’s acclaimed collection.","Little Rock","Arts",,"[Art Gallery] Experience A Bit Of Art Culture Today",,,
"Arkansas Theatre","Repertory Theatre ","Theatre Tickets","Music","x","x","x","x","Entertainment","Attractions & Theme Parks","Arkansas Repertory Theatre","http://www.therep.org/index.asp","Arkansas","Little Rock","Free","No","Do It","Arkansas Repertory Theatre provides outreach and mentoring programs to create artistically high standards for diverse theater productions. The Rep aims to reach out to ethnically and socially diverse communities by inspiring and giving them hope through the power of live theater","Little Rock","Arts",,,,,
"Dance Tips","Dancing Lessons","Learn to Dance","Dance Directory","Learn to Ballroom Dance","Ballroom Dance Lessons","Message Board","x","Entertainment","Ballroom Dancing","BallroomDancers.com","http://www.ballroomdancers.com","California","Los Angeles","Free","No","See It","BallroomDancers.com features a learning center, learn to dance, classified ads, dance directory, message board and more.","Los Angeles","Arts",,,,,
"Dancing Resources","Dance Directory","Dance Resources","Dance Competitions","Dance Studios","Dance Lessons","Summer Study for Dance","Dance Conventions","Entertainment","Dance","Dancer Universe","http://danceruniverse.com/","Florida","Miami  ","Free","No","See It","DancerUniverse.Com is published by Dancer Publishing Co., Inc. Their goal to provide access to the largest, most comprehensive dance community on the Internet.","Miami","Arts",,,,,
"The Nutcracker","Ballet Company","The Fox-Trot","The Mambo","Cultural Institutions","Dance","Performing Arts","Live Performance","Entertainment","Ballet","Miami City Ballet","http://www.miamicityballet.org/","Florida","Miami Beach","Free","No","See It","MCB is among the largest ballet companies in the United States, with 55 dancers and a fiscal year 2007-2008 budget of approximately $12 million. The Company has four Home Counties in South Florida: Broward, Miami-Dade, and Palm Beach, plus Collier (on Florida's west coast), where MCB is presented as the resident ballet company at the Naples Philharmonic Center.","Miami","Arts",,,,,
"Dancing","Dance Company","Contemporary Dance","Dramatic Theater ","x","x","x","x","Entertainment","Dance","Shapiro & Smith Dance ","http://shapiroandsmithdance.org","Minnesota","Minneapolis","Free","No","Do It","Shapiro & Smith Dance has a reputation for performing tales of beauty and biting wit that run the gamut from searingly provocative to absurdly hilarious. Dancing with breathtaking physicality and emotional depth they have earned an international reputation for virtuosity, substance, craft, and pure abandonment.","Minneapolis","Arts",,,,,
"Dance Directory","Ballroom Dancing","Dancing Directory","Ballerina","Dance Competitions","Find Dance Teacher","x","x","Entertainment","Ballet","DanceDirectory.com","http://www.dancedirectory.com","Minnesota","Minneapolis","Free","Yes","See It","Dancedirectory.com featuring links to dancers, teachers, merchants, competitions, and places to dance. Search directory by name, category, state or province, or country.","Minneapolis","Arts",,"[Dance Directory] Find Everything You Need For Dance",,,
"Contemporary Composers","Rent Orchestra Hall ","Symphony Orchestra","Live Performance","Orchestra","x","x","x","Entertainment","Music","Minnesota Orchestra","http://www.minnesotaorchestra.org/","Minnesota","Minneapolis","Free","No","Do It","Performing for the very first time in 1903, the Minnesota Orchestra was one of the first group whose music was heard on recordings and on the radio airwaves. The orchestra is an entity rich in tradition. The orchestra performs about 200 concerts a year and plays for approximately 200,000 people each week.","Minneapolis","Arts",,,,,
"Dance Company","American Ballet Theatre Tickets","Training Programs for Dancers","Ballerina","Dance Programs","Ballet Programs","Ballet Theatre","x","Entertainment","Ballet","American Ballet Theatre","http://www.abt.org","New York","New York City","$","No","Shop It","American Ballet Theatre-America's National Ballet Company. Experience the passion, power and movement of one of the world's most revered and innovative dance companies. Here, you can purchase tickets, find out about the rich history of ABT and our dancers, as well as our education and training, and much, much more.","New York","Arts",,,,,
"Graphic Design History","Graphic Design Research","Graphic Design Professional Association","Graphic Design Information","Graphics","x","x","x","Graphic Design","Organizations","American Institute of Graphic Arts (AIGA)","http://www.aiga.org","New York","New York","Free","No","See It","Professional membership association of graphic designers. Chapters in practically every state offering members and public access to online forums, publications, conferences, job listings. Click Need a Designer link to find a graphic designer. Gallery link has information on exhibitions.","New York","Arts",,,,,
